,doc_id,speciality
11850,22484,Pediatrics
11851,22488,Pediatrics
11852,22497,Pediatrics
11853,22503,Pediatrics
11854,22509,Pediatrics
11855,22513,Pediatrics
11856,22516,Pediatrics
11857,22538,Pediatrics
11858,22559,Pediatrics
11859,22574,Pediatrics
11860,22580,Pediatrics
11861,22588,Pediatrics
11862,22610,Pediatrics
11863,22617,Pediatrics
11864,22628,Pediatrics
11865,22661,Pediatrics
11866,22679,Pediatrics
11867,22680,Pediatrics
11868,22681,Pediatrics
11869,22685,Pediatrics
11870,22700,Pediatrics
11871,22705,Pediatrics
11872,22706,Pediatrics
11873,22719,Pediatrics
11874,22726,Pediatrics
11875,22757,Pediatrics
11876,22767,Pediatrics
11877,22769,Pediatrics
11878,22803,Pediatrics
11879,22812,Pediatrics
11880,22817,Pediatrics
11881,22823,Pediatrics
11882,22851,Pediatrics
11883,22854,Pediatrics
11884,22869,Pediatrics
11885,22879,Pediatrics
11886,22889,Pediatrics
11887,22904,Pediatrics
11888,22915,Pediatrics
11889,22731,Pediatrics
11890,23051,Pediatrics
11891,23062,Pediatrics
11892,23074,Pediatrics
11893,23084,Pediatrics
11894,23097,Pediatrics
11895,23112,Pediatrics
11896,23122,Pediatrics
11897,23179,Pediatrics
11898,23205,Pediatrics
11899,23221,Pediatrics
11900,23231,Pediatrics
11901,23238,Pediatrics
11902,23240,Pediatrics
11903,23244,Pediatrics
11904,23251,Pediatrics
11905,23261,Pediatrics
11906,23287,Pediatrics
11907,23297,Pediatrics
11908,23298,Pediatrics
11909,23308,Pediatrics
11910,23313,Pediatrics
11911,23319,Pediatrics
11912,23330,Pediatrics
11913,23337,Pediatrics
11914,23341,Pediatrics
11915,23367,Pediatrics
11916,23369,Pediatrics
11917,23373,Pediatrics
11918,23375,Pediatrics
11919,23406,Pediatrics
11920,23419,Pediatrics
11921,23458,Pediatrics
11922,23475,Pediatrics
11923,23484,Pediatrics
11924,23488,Pediatrics
11925,23507,Pediatrics
11926,23571,Pediatrics
11927,23672,Pediatrics
11928,23701,Pediatrics
11929,23744,Pediatrics
11930,23754,Pediatrics
11931,23762,Pediatrics
11932,23819,Pediatrics
11933,23847,Pediatrics
11934,23867,Pediatrics
11935,23868,Pediatrics
11936,24018,Pediatrics
11937,24039,Pediatrics
11938,24093,Pediatrics
11939,24105,Pediatrics
11940,24127,Pediatrics
11941,24149,Pediatrics
11942,24169,Pediatrics
11943,24214,Pediatrics
11944,24249,Pediatrics
11945,24254,Pediatrics
11946,24270,Pediatrics
11947,24366,Pediatrics
11948,24411,Pediatrics
11949,24421,Pediatrics
11950,24442,Pediatrics
11951,24450,Pediatrics
11952,24459,Pediatrics
11953,24473,Pediatrics
11954,24486,Pediatrics
11955,24495,Pediatrics
11956,24514,Pediatrics
11957,24586,Pediatrics
11958,24588,Pediatrics
11959,24604,Pediatrics
11960,24621,Pediatrics
11961,24624,Pediatrics
11962,24653,Pediatrics
11963,24810,Pediatrics
11964,24839,Pediatrics
11965,24858,Pediatrics
11966,24865,Pediatrics
11967,24868,Pediatrics
11968,24876,Pediatrics
11969,24931,Pediatrics
11970,25153,Pediatrics
11971,25167,Pediatrics
11972,25189,Pediatrics
11973,25192,Pediatrics
11974,25197,Pediatrics
11975,25198,Pediatrics
11976,25242,Pediatrics
11977,25254,Pediatrics
11978,25258,Pediatrics
11979,25332,Pediatrics
11980,25340,Pediatrics
11981,25345,Pediatrics
11982,25346,Pediatrics
11983,25348,Pediatrics
11984,25353,Pediatrics
11985,25372,Pediatrics
11986,25387,Pediatrics
11987,25389,Pediatrics
11988,25440,Pediatrics
11989,25454,Pediatrics
11990,25478,Pediatrics
11991,25485,Pediatrics
11992,25497,Pediatrics
11993,25537,Pediatrics
11994,25706,Pediatrics
11995,25718,Pediatrics
11996,25736,Pediatrics
11997,25758,Pediatrics
11998,25770,Pediatrics
11999,25792,Pediatrics
12000,25796,Pediatrics
12001,25802,Pediatrics
12002,25818,Pediatrics
12003,25823,Pediatrics
12004,25828,Pediatrics
12005,25848,Pediatrics
12006,25865,Pediatrics
12007,25866,Pediatrics
12008,25876,Pediatrics
12009,25888,Pediatrics
12010,25901,Pediatrics
12011,25903,Pediatrics
12012,25928,Pediatrics
12013,25961,Pediatrics
12014,25980,Pediatrics
12015,25960,Pediatrics
12016,25999,Pediatrics
12017,26005,Pediatrics
12018,26014,Pediatrics
12019,26018,Pediatrics
12020,26023,Pediatrics
12021,26042,Pediatrics
12022,26060,Pediatrics
12023,26068,Pediatrics
12024,26081,Pediatrics
12025,26089,Pediatrics
12026,26099,Pediatrics
12027,26102,Pediatrics
12028,26103,Pediatrics
12029,26115,Pediatrics
12030,26117,Pediatrics
12031,26130,Pediatrics
12032,26139,Pediatrics
12033,26153,Pediatrics
12034,26168,Pediatrics
12035,26173,Pediatrics
12036,26192,Pediatrics
12037,26221,Pediatrics
12038,26222,Pediatrics
12039,26223,Pediatrics
12040,26228,Pediatrics
12041,26230,Pediatrics
12042,26231,Pediatrics
12043,26233,Pediatrics
12044,26236,Pediatrics
12045,26237,Pediatrics
12046,26238,Pediatrics
12047,26239,Pediatrics
12048,26240,Pediatrics
12049,26241,Pediatrics
12050,26242,Pediatrics
12051,26243,Pediatrics
12052,26244,Pediatrics
12053,26245,Pediatrics
12054,26247,Pediatrics
12055,26249,Pediatrics
12056,26250,Pediatrics
12057,26251,Pediatrics
12058,26252,Pediatrics
12059,26253,Pediatrics
12060,26254,Pediatrics
12061,26256,Pediatrics
12062,26260,Pediatrics
12063,26262,Pediatrics
12064,26263,Pediatrics
12065,26264,Pediatrics
12066,26266,Pediatrics
12067,26268,Pediatrics
12068,26269,Pediatrics
12069,26270,Pediatrics
12070,26272,Pediatrics
12071,26273,Pediatrics
12072,26276,Pediatrics
12073,26277,Pediatrics
12074,26280,Pediatrics
12075,26285,Pediatrics
12076,26290,Pediatrics
12077,26359,Pediatrics
12078,26414,Pediatrics
12079,26444,Pediatrics
12080,26449,Pediatrics
12081,26451,Pediatrics
12082,26462,Pediatrics
12083,26466,Pediatrics
12084,26470,Pediatrics
12085,26472,Pediatrics
12086,26476,Pediatrics
12087,26478,Pediatrics
12088,26488,Pediatrics
12089,26490,Pediatrics
12090,26491,Pediatrics
12091,26497,Pediatrics
12092,26502,Pediatrics
12093,26504,Pediatrics
12094,26526,Pediatrics
12095,26528,Pediatrics
12096,26539,Pediatrics
12097,26553,Pediatrics
12098,26573,Pediatrics
12099,26575,Pediatrics
12100,26576,Pediatrics
12101,26582,Pediatrics
12102,26598,Pediatrics
12103,26599,Pediatrics
12104,26600,Pediatrics
12105,26605,Pediatrics
12106,26609,Pediatrics
12107,26610,Pediatrics
12108,26611,Pediatrics
12109,26615,Pediatrics
12110,26616,Pediatrics
12111,26624,Pediatrics
12112,26625,Pediatrics
12113,26626,Pediatrics
12114,26627,Pediatrics
12115,26630,Pediatrics
12116,26633,Pediatrics
12117,26634,Pediatrics
12118,26640,Pediatrics
12119,26657,Pediatrics
12120,26677,Pediatrics
12121,26716,Pediatrics
12122,26719,Pediatrics
12123,26726,Pediatrics
12124,26733,Pediatrics
12125,26780,Pediatrics
12126,26781,Pediatrics
12127,26782,Pediatrics
12128,26785,Pediatrics
12129,26787,Pediatrics
12130,26788,Pediatrics
12131,26792,Pediatrics
12132,26796,Pediatrics
12133,26836,Pediatrics
12134,26846,Pediatrics
12135,26884,Pediatrics
12136,26903,Pediatrics
12137,26930,Pediatrics
12138,26957,Pediatrics
12139,26959,Pediatrics
12140,26969,Pediatrics
12141,26972,Pediatrics
12142,26976,Pediatrics
12143,26986,Pediatrics
12144,27013,Pediatrics
12145,27028,Pediatrics
12146,27035,Pediatrics
12147,27046,Pediatrics
12148,27064,Pediatrics
12149,27065,Pediatrics
12150,27080,Pediatrics
12151,27090,Pediatrics
12152,27091,Pediatrics
12153,27109,Pediatrics
12154,27114,Pediatrics
12155,27129,Pediatrics
12156,27130,Pediatrics
12157,27138,Pediatrics
12158,27139,Pediatrics
12159,27175,Pediatrics
12160,27658,Pediatrics
12161,27677,Pediatrics
12162,27727,Pediatrics
12163,27728,Pediatrics
12164,27730,Pediatrics
12165,27735,Pediatrics
12166,27740,Pediatrics
12167,27742,Pediatrics
12168,27748,Pediatrics
12169,27766,Pediatrics
12170,27774,Pediatrics
12171,27781,Pediatrics
12172,27790,Pediatrics
12173,27802,Pediatrics
12174,27813,Pediatrics
12175,27825,Pediatrics
12176,27830,Pediatrics
12177,27836,Pediatrics
12178,27838,Pediatrics
12179,27916,Pediatrics
12180,27939,Pediatrics
12181,27957,Pediatrics
12182,27966,Pediatrics
12183,27987,Pediatrics
12184,28012,Pediatrics
12185,28102,Pediatrics
12186,28104,Pediatrics
12187,28106,Pediatrics
12188,28111,Pediatrics
12189,28114,Pediatrics
12190,28156,Pediatrics
12191,28160,Pediatrics
12192,28161,Pediatrics
12193,28166,Pediatrics
12194,28170,Pediatrics
12195,28208,Pediatrics
12196,28210,Pediatrics
12197,28216,Pediatrics
12198,28256,Pediatrics
12199,28283,Pediatrics
12200,28347,Pediatrics
12201,28351,Pediatrics
12202,28354,Pediatrics
12203,28363,Pediatrics
12204,28401,Pediatrics
12205,28404,Pediatrics
12206,28421,Pediatrics
12207,28430,Pediatrics
12208,28541,Pediatrics
12209,28542,Pediatrics
12210,28594,Pediatrics
12211,28596,Pediatrics
12212,28604,Pediatrics
12213,28659,Pediatrics
12214,28663,Pediatrics
12215,28361,Pediatrics
12216,28700,Pediatrics
12217,28717,Pediatrics
12218,28718,Pediatrics
12219,28728,Pediatrics
12220,17589,Pediatrics
12221,28748,Pediatrics
12222,28759,Pediatrics
12223,28779,Pediatrics
12224,28809,Pediatrics
12225,28819,Pediatrics
12226,28822,Pediatrics
12227,28824,Pediatrics
12228,28828,Pediatrics
12229,28829,Pediatrics
12230,28831,Pediatrics
12231,28864,Pediatrics
12232,28874,Pediatrics
12233,28884,Pediatrics
12234,28889,Pediatrics
12235,28893,Pediatrics
12236,28898,Pediatrics
12237,28906,Pediatrics
12238,28914,Pediatrics
12239,28919,Pediatrics
12240,28921,Pediatrics
12241,28933,Pediatrics
12242,28942,Pediatrics
12243,28950,Pediatrics
12244,28962,Pediatrics
12245,28963,Pediatrics
12246,28964,Pediatrics
12247,28967,Pediatrics
12248,28968,Pediatrics
12249,28969,Pediatrics
12250,28982,Pediatrics
12251,28995,Pediatrics
12252,29038,Pediatrics
12253,29044,Pediatrics
12254,29048,Pediatrics
12255,29050,Pediatrics
12256,29051,Pediatrics
12257,29058,Pediatrics
12258,29065,Pediatrics
12259,29066,Pediatrics
12260,29071,Pediatrics
12261,29075,Pediatrics
12262,29078,Pediatrics
12263,29080,Pediatrics
12264,29084,Pediatrics
12265,29088,Pediatrics
12266,29104,Pediatrics
12267,29105,Pediatrics
12268,29106,Pediatrics
12269,29108,Pediatrics
12270,29111,Pediatrics
12271,29115,Pediatrics
12272,29124,Pediatrics
12273,29126,Pediatrics
12274,29145,Pediatrics
12275,29138,Pediatrics
12276,29160,Pediatrics
12277,29163,Pediatrics
12278,29181,Pediatrics
12279,29188,Pediatrics
12280,29210,Pediatrics
12281,29214,Pediatrics
12282,29220,Pediatrics
12283,29222,Pediatrics
12284,29226,Pediatrics
12285,29227,Pediatrics
12286,29228,Pediatrics
12287,29229,Pediatrics
12288,29235,Pediatrics
12289,29238,Pediatrics
12290,29240,Pediatrics
12291,29247,Pediatrics
12292,29250,Pediatrics
12293,29260,Pediatrics
12294,29288,Pediatrics
12295,29295,Pediatrics
12296,29301,Pediatrics
12297,29327,Pediatrics
12298,29324,Pediatrics
12299,29335,Pediatrics
12300,29351,Pediatrics
12301,29368,Pediatrics
12302,29373,Pediatrics
12303,29378,Pediatrics
12304,29384,Pediatrics
12305,29385,Pediatrics
12306,29389,Pediatrics
12307,29396,Pediatrics
12308,29413,Pediatrics
12309,29438,Pediatrics
12310,29454,Pediatrics
12311,29464,Pediatrics
12312,29516,Pediatrics
12313,29517,Pediatrics
12314,29531,Pediatrics
12315,29539,Pediatrics
12316,29528,Pediatrics
12317,29545,Pediatrics
12318,29549,Pediatrics
12319,29556,Pediatrics
12320,29558,Pediatrics
12321,29559,Pediatrics
12322,29563,Pediatrics
12323,29564,Pediatrics
12324,29566,Pediatrics
12325,29576,Pediatrics
12326,29578,Pediatrics
12327,29580,Pediatrics
12328,29616,Pediatrics
12329,29635,Pediatrics
12330,29671,Pediatrics
12331,29675,Pediatrics
12332,29684,Pediatrics
12333,29683,Pediatrics
12334,29703,Pediatrics
12335,29711,Pediatrics
12336,29722,Pediatrics
12337,29736,Pediatrics
12338,29738,Pediatrics
12339,29742,Pediatrics
12340,29780,Pediatrics
12341,29814,Pediatrics
12342,29846,Pediatrics
12343,29860,Pediatrics
12344,29887,Pediatrics
12345,29893,Pediatrics
12346,29899,Pediatrics
12347,29906,Pediatrics
12348,29928,Pediatrics
12349,29968,Pediatrics
12350,29977,Pediatrics
12351,29980,Pediatrics
12352,29982,Pediatrics
12353,29990,Pediatrics
12354,29991,Pediatrics
12355,29992,Pediatrics
12356,29998,Pediatrics
12357,30020,Pediatrics
12358,30125,Pediatrics
12359,30137,Pediatrics
12360,30159,Pediatrics
12361,30162,Pediatrics
12362,30185,Pediatrics
12363,30186,Pediatrics
12364,30188,Pediatrics
12365,30189,Pediatrics
12366,30202,Pediatrics
12367,30204,Pediatrics
12368,30228,Pediatrics
12369,30236,Pediatrics
12370,30240,Pediatrics
12371,30283,Pediatrics
12372,30350,Pediatrics
12373,30367,Pediatrics
12374,30384,Pediatrics
12375,30386,Pediatrics
12376,30392,Pediatrics
12377,30396,Pediatrics
12378,30413,Pediatrics
12379,30425,Pediatrics
12380,30427,Pediatrics
12381,30429,Pediatrics
12382,30432,Pediatrics
12383,30431,Pediatrics
12384,30433,Pediatrics
12385,30434,Pediatrics
12386,30435,Pediatrics
12387,30436,Pediatrics
12388,30437,Pediatrics
12389,30442,Pediatrics
12390,30445,Pediatrics
12391,30448,Pediatrics
12392,30449,Pediatrics
12393,30450,Pediatrics
12394,30455,Pediatrics
12395,30460,Pediatrics
12396,30463,Pediatrics
12397,30462,Pediatrics
12398,30464,Pediatrics
12399,30466,Pediatrics
12400,30467,Pediatrics
12401,30440,Pediatrics
12402,30471,Pediatrics
12403,30441,Pediatrics
12404,30472,Pediatrics
12405,30474,Pediatrics
12406,30475,Pediatrics
12407,30477,Pediatrics
12408,30482,Pediatrics
12409,30488,Pediatrics
12410,30489,Pediatrics
12411,30500,Pediatrics
12412,30501,Pediatrics
12413,30502,Pediatrics
12414,30504,Pediatrics
12415,30506,Pediatrics
12416,30507,Pediatrics
12417,30508,Pediatrics
12418,30510,Pediatrics
12419,30511,Pediatrics
12420,30513,Pediatrics
12421,30517,Pediatrics
12422,30521,Pediatrics
12423,30522,Pediatrics
12424,30530,Pediatrics
12425,30531,Pediatrics
12426,30536,Pediatrics
12427,30538,Pediatrics
12428,30547,Pediatrics
12429,30554,Pediatrics
12430,30576,Pediatrics
12431,30577,Pediatrics
12432,30588,Pediatrics
12433,30594,Pediatrics
12434,30591,Pediatrics
12435,30604,Pediatrics
12436,30602,Pediatrics
12437,30605,Pediatrics
12438,771,Pedodontics
12439,22211,Pedodontics
12440,23597,Pedodontics
12441,24183,Pedodontics
12442,24803,Pedodontics
12443,25271,Pedodontics
12444,637,Periodontics
12445,766,Periodontics
12446,22216,Periodontics
12447,22362,Periodontics
12448,24982,Periodontics
12449,25150,Periodontics
12450,25284,Periodontics
12451,25310,Periodontics
12452,835,Pharmacology
12453,142,Pharmacology
12454,10704,Pharmacology
12455,10806,Pharmacology
12456,10810,Pharmacology
12457,10804,Pharmacology
12458,10802,Pharmacology
12459,10809,Pharmacology
12460,10822,Pharmacology
12461,10825,Pharmacology
12462,10842,Pharmacology
12463,10854,Pharmacology
12464,10857,Pharmacology
12465,13573,Pharmacology
12466,16195,Pharmacology
12467,16292,Pharmacology
12468,16385,Pharmacology
12469,16504,Pharmacology
12470,16514,Pharmacology
12471,16641,Pharmacology
12472,16813,Pharmacology
12473,16829,Pharmacology
12474,16970,Pharmacology
12475,17044,Pharmacology
12476,17394,Pharmacology
12477,17397,Pharmacology
12478,17489,Pharmacology
12479,17507,Pharmacology
12480,17770,Pharmacology
12481,17827,Pharmacology
12482,18049,Pharmacology
12483,18180,Pharmacology
12484,18428,Pharmacology
12485,18943,Pharmacology
12486,18979,Pharmacology
12487,19077,Pharmacology
12488,19148,Pharmacology
12489,19232,Pharmacology
12490,20637,Pharmacology
12491,21222,Pharmacology
12492,22219,Pharmacology
12493,22327,Pharmacology
12494,22452,Pharmacology
12495,22865,Pharmacology
12496,23277,Pharmacology
12497,23384,Pharmacology
12498,24095,Pharmacology
12499,24282,Pharmacology
12500,24490,Pharmacology
12501,24825,Pharmacology
12502,24889,Pharmacology
12503,24980,Pharmacology
12504,24985,Pharmacology
12505,25098,Pharmacology
12506,25099,Pharmacology
12507,25101,Pharmacology
12508,25104,Pharmacology
12509,25449,Pharmacology
12510,25789,Pharmacology
12511,25808,Pharmacology
12512,26051,Pharmacology
12513,26150,Pharmacology
12514,26214,Pharmacology
12515,26358,Pharmacology
12516,26510,Pharmacology
12517,26579,Pharmacology
12518,24612,Pharmacology
12519,27076,Pharmacology
12520,27098,Pharmacology
12521,27666,Pharmacology
12522,27941,Pharmacology
12523,28420,Pharmacology
12524,28732,Pharmacology
12525,28764,Pharmacology
12526,28855,Pharmacology
12527,29129,Pharmacology
12528,29133,Pharmacology
12529,29548,Pharmacology
12530,30196,Pharmacology
12531,30203,Pharmacology
12532,30267,Pharmacology
12533,30565,Pharmacology
12534,30614,Pharmacology
12535,10465,Physical Medicine And Rehab
12536,10567,Physical Medicine And Rehab
12537,18320,Physical Medicine And Rehab
12538,18501,Physical Medicine And Rehab
12539,18605,Physical Medicine And Rehab
12540,20621,Physical Medicine And Rehab
12541,20697,Physical Medicine And Rehab
12542,20906,Physical Medicine And Rehab
12543,21105,Physical Medicine And Rehab
12544,21510,Physical Medicine And Rehab
12545,22479,Physical Medicine And Rehab
12546,22845,Physical Medicine And Rehab
12547,23705,Physical Medicine And Rehab
12548,24164,Physical Medicine And Rehab
12549,24878,Physical Medicine And Rehab
12550,25820,Physical Medicine And Rehab
12551,26112,Physical Medicine And Rehab
12552,26396,Physical Medicine And Rehab
12553,26850,Physical Medicine And Rehab
12554,28390,Physical Medicine And Rehab
12555,28427,Physical Medicine And Rehab
12556,28439,Physical Medicine And Rehab
12557,135,Physical Therapy
12558,787,Physical Therapy
12559,10557,Physical Therapy
12560,10864,Physical Therapy
12561,8287,Physical Therapy
12562,26101,Physical Therapy
12563,28557,Physical Therapy
12564,28595,Physical Therapy
12565,847,Physiology
12566,870,Physiology
12567,1283,Physiology
12568,947,Physiology
12569,16328,Physiology
12570,17942,Physiology
12571,18929,Physiology
12572,20598,Physiology
12573,21342,Physiology
12574,21551,Physiology
12575,21872,Physiology
12576,22747,Physiology
12577,22866,Physiology
12578,22870,Physiology
12579,23795,Physiology
12580,23796,Physiology
12581,23799,Physiology
12582,24529,Physiology
12583,24657,Physiology
12584,25261,Physiology
12585,25979,Physiology
12586,28053,Physiology
12587,29315,Physiology
12588,29330,Physiology
12589,29954,Physiology
12590,30051,Physiology
12591,30065,Physiology
12592,30108,Physiology
12593,30421,Physiology
12594,30575,Physiology
12595,145,Physiotherapy
12596,783,Physiotherapy
12597,21478,Physiotherapy
12598,21487,Physiotherapy
12599,26425,Physiotherapy
12600,28636,Physiotherapy
12601,28790,Physiotherapy
12602,29753,Physiotherapy
12603,30339,Physiotherapy
12604,163,Plastic Surgery
12605,325,Plastic Surgery
12606,549,Plastic Surgery
12607,17129,Plastic Surgery
12608,17133,Plastic Surgery
12609,17540,Plastic Surgery
12610,17724,Plastic Surgery
12611,17901,Plastic Surgery
12612,18413,Plastic Surgery
12613,18909,Plastic Surgery
12614,18916,Plastic Surgery
12615,19000,Plastic Surgery
12616,19549,Plastic Surgery
12617,21663,Plastic Surgery
12618,22456,Plastic Surgery
12619,22529,Plastic Surgery
12620,22554,Plastic Surgery
12621,22712,Plastic Surgery
12622,23243,Plastic Surgery
12623,23355,Plastic Surgery
12624,24441,Plastic Surgery
12625,24493,Plastic Surgery
12626,24570,Plastic Surgery
12627,24964,Plastic Surgery
12628,25221,Plastic Surgery
12629,25252,Plastic Surgery
12630,25435,Plastic Surgery
12631,30165,Plastic Surgery
12632,30184,Plastic Surgery
12633,30197,Plastic Surgery
12634,30201,Plastic Surgery
12635,30418,Plastic Surgery
12636,30524,Plastic Surgery
12637,128,Podiatrics
12638,6690,Podiatrics
12639,10811,Podiatrics
12640,10816,Podiatrics
12641,10553,Podiatrics
12642,16305,Podiatrics
12643,25911,Podiatrics
12644,18646,Proctology
12645,23332,Proctology
12646,639,Prosthodontics
12647,815,Prosthodontics
12648,19701,Prosthodontics
12649,22220,Prosthodontics
12650,24070,Prosthodontics
12651,24513,Prosthodontics
12652,25179,Prosthodontics
12653,25199,Prosthodontics
12654,25250,Prosthodontics
12655,26612,Prosthodontics
12656,13487,Psychiatry
12657,16367,Psychiatry
12658,16845,Psychiatry
12659,16843,Psychiatry
12660,16879,Psychiatry
12661,16906,Psychiatry
12662,17098,Psychiatry
12663,17150,Psychiatry
12664,17151,Psychiatry
12665,17389,Psychiatry
12666,17420,Psychiatry
12667,17455,Psychiatry
12668,17475,Psychiatry
12669,17490,Psychiatry
12670,17600,Psychiatry
12671,17696,Psychiatry
12672,18040,Psychiatry
12673,18145,Psychiatry
12674,18281,Psychiatry
12675,18331,Psychiatry
12676,18409,Psychiatry
12677,18435,Psychiatry
12678,18597,Psychiatry
12679,18685,Psychiatry
12680,18921,Psychiatry
12681,18969,Psychiatry
12682,19035,Psychiatry
12683,19228,Psychiatry
12684,19298,Psychiatry
12685,19320,Psychiatry
12686,20525,Psychiatry
12687,20732,Psychiatry
12688,21264,Psychiatry
12689,22460,Psychiatry
12690,22502,Psychiatry
12691,22710,Psychiatry
12692,22735,Psychiatry
12693,23169,Psychiatry
12694,23241,Psychiatry
12695,23316,Psychiatry
12696,23457,Psychiatry
12697,23480,Psychiatry
12698,23482,Psychiatry
12699,23600,Psychiatry
12700,23764,Psychiatry
12701,24016,Psychiatry
12702,24217,Psychiatry
12703,24373,Psychiatry
12704,24916,Psychiatry
12705,25215,Psychiatry
12706,25358,Psychiatry
12707,25464,Psychiatry
12708,25636,Psychiatry
12709,25677,Psychiatry
12710,25842,Psychiatry
12711,25973,Psychiatry
12712,26125,Psychiatry
12713,26220,Psychiatry
12714,26363,Psychiatry
12715,26385,Psychiatry
12716,26408,Psychiatry
12717,26453,Psychiatry
12718,26614,Psychiatry
12719,26653,Psychiatry
12720,26744,Psychiatry
12721,26971,Psychiatry
12722,27056,Psychiatry
12723,27143,Psychiatry
12724,27174,Psychiatry
12725,27512,Psychiatry
12726,27753,Psychiatry
12727,27817,Psychiatry
12728,28142,Psychiatry
12729,28576,Psychiatry
12730,28830,Psychiatry
12731,29236,Psychiatry
12732,29259,Psychiatry
12733,29383,Psychiatry
12734,29591,Psychiatry
12735,29646,Psychiatry
12736,29761,Psychiatry
12737,29782,Psychiatry
12738,29785,Psychiatry
12739,30141,Psychiatry
12740,30365,Psychiatry
12741,30558,Psychiatry
12742,10592,Psychology
12743,13566,Psychology
12744,18590,Psychology
12745,19464,Psychology
12746,23028,Psychology
12747,24724,Psychology
12748,24765,Psychology
12749,28775,Psychology
12750,29284,Psychology
12751,29771,Psychology
12752,30099,Psychology
12753,30541,Psychology
12754,8852,Pulmonology
12755,16603,Pulmonology
12756,16752,Pulmonology
12757,16775,Pulmonology
12758,16803,Pulmonology
12759,16822,Pulmonology
12760,16859,Pulmonology
12761,16938,Pulmonology
12762,17074,Pulmonology
12763,17101,Pulmonology
12764,17110,Pulmonology
12765,17319,Pulmonology
12766,17321,Pulmonology
12767,17361,Pulmonology
12768,17534,Pulmonology
12769,17763,Pulmonology
12770,17891,Pulmonology
12771,18405,Pulmonology
12772,18581,Pulmonology
12773,18713,Pulmonology
12774,18719,Pulmonology
12775,18844,Pulmonology
12776,18892,Pulmonology
12777,19554,Pulmonology
12778,20145,Pulmonology
12779,21199,Pulmonology
12780,22036,Pulmonology
12781,22575,Pulmonology
12782,22734,Pulmonology
12783,22770,Pulmonology
12784,23139,Pulmonology
12785,23656,Pulmonology
12786,23673,Pulmonology
12787,23801,Pulmonology
12788,24420,Pulmonology
12789,24608,Pulmonology
12790,24792,Pulmonology
12791,24887,Pulmonology
12792,25063,Pulmonology
12793,25234,Pulmonology
12794,25245,Pulmonology
12795,25459,Pulmonology
12796,25546,Pulmonology
12797,25788,Pulmonology
12798,25847,Pulmonology
12799,25916,Pulmonology
12800,26586,Pulmonology
12801,26591,Pulmonology
12802,26641,Pulmonology
12803,26671,Pulmonology
12804,26838,Pulmonology
12805,27126,Pulmonology
12806,27127,Pulmonology
12807,27193,Pulmonology
12808,27715,Pulmonology
12809,28534,Pulmonology
12810,28555,Pulmonology
12811,28698,Pulmonology
12812,28750,Pulmonology
12813,29336,Pulmonology
12814,29448,Pulmonology
12815,30119,Pulmonology
12816,30377,Pulmonology
12817,30599,Pulmonology
12818,30609,Pulmonology
12819,16528,Radiation Oncology
12820,16956,Radiation Oncology
12821,16965,Radiation Oncology
12822,17437,Radiation Oncology
12823,17443,Radiation Oncology
12824,17608,Radiation Oncology
12825,17745,Radiation Oncology
12826,18060,Radiation Oncology
12827,18414,Radiation Oncology
12828,18441,Radiation Oncology
12829,18845,Radiation Oncology
12830,21111,Radiation Oncology
12831,21617,Radiation Oncology
12832,21640,Radiation Oncology
12833,22143,Radiation Oncology
12834,22545,Radiation Oncology
12835,22563,Radiation Oncology
12836,23276,Radiation Oncology
12837,23452,Radiation Oncology
12838,25650,Radiation Oncology
12839,25662,Radiation Oncology
12840,25869,Radiation Oncology
12841,26212,Radiation Oncology
12842,26336,Radiation Oncology
12843,26857,Radiation Oncology
12844,27040,Radiation Oncology
12845,28621,Radiation Oncology
12846,29391,Radiation Oncology
12847,29620,Radiation Oncology
12848,29643,Radiation Oncology
12849,18292,Radio Therapy
12850,18655,Radio Therapy
12851,18974,Radio Therapy
12852,1628,Radiology
12853,1603,Radiology
12854,1654,Radiology
12855,1689,Radiology
12856,1703,Radiology
12857,1678,Radiology
12858,1700,Radiology
12859,1655,Radiology
12860,1597,Radiology
12861,1686,Radiology
12862,1579,Radiology
12863,1634,Radiology
12864,1650,Radiology
12865,1588,Radiology
12866,1677,Radiology
12867,1647,Radiology
12868,1694,Radiology
12869,1611,Radiology
12870,1614,Radiology
12871,1652,Radiology
12872,1581,Radiology
12873,1570,Radiology
12874,3848,Radiology
12875,1624,Radiology
12876,1868,Radiology
12877,1681,Radiology
12878,1660,Radiology
12879,1627,Radiology
12880,1636,Radiology
12881,1661,Radiology
12882,1646,Radiology
12883,1629,Radiology
12884,1673,Radiology
12885,1682,Radiology
12886,1653,Radiology
12887,1642,Radiology
12888,1640,Radiology
12889,1620,Radiology
12890,1639,Radiology
12891,1641,Radiology
12892,1599,Radiology
12893,3785,Radiology
12894,1658,Radiology
12895,1683,Radiology
12896,1612,Radiology
12897,1604,Radiology
12898,1698,Radiology
12899,1697,Radiology
12900,1702,Radiology
12901,3856,Radiology
12902,1688,Radiology
12903,9712,Radiology
12904,1928,Radiology
12905,1834,Radiology
12906,3782,Radiology
12907,1939,Radiology
12908,1726,Radiology
12909,3714,Radiology
12910,3652,Radiology
12911,1970,Radiology
12912,2034,Radiology
12913,3908,Radiology
12914,3781,Radiology
12915,1759,Radiology
12916,3875,Radiology
12917,1856,Radiology
12918,1878,Radiology
12919,1659,Radiology
12920,11401,Radiology
12921,11411,Radiology
12922,11426,Radiology
